id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
62;DataScience_Boligsiden;requests;1566396948.587544;-0.16038203239440918;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=42&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=42&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128773;200;True;
63;DataScience_Boligsiden;requests;1566396949.7810078;-0.11452531814575195;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=43&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=43&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128630;200;True;
64;DataScience_Boligsiden;requests;1566396950.927595;-0.15245699882507324;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=44&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=44&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;129079;200;True;
65;DataScience_Boligsiden;requests;1566396952.111722;-0.14982080459594727;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=45&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=45&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128210;200;True;
66;DataScience_Boligsiden;requests;1566396953.295958;-0.11849403381347656;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=46&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=46&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128704;200;True;
67;DataScience_Boligsiden;requests;1566396954.446114;-0.11429095268249512;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=47&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=47&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128244;200;True;
68;DataScience_Boligsiden;requests;1566396955.5952158;-0.16441917419433594;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=48&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=48&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128304;200;True;
69;DataScience_Boligsiden;requests;1566396956.799367;-0.14520692825317383;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=49&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=49&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128610;200;True;
70;DataScience_Boligsiden;requests;1566396957.9795258;-0.11400508880615234;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=50&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=50&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128499;200;True;
71;DataScience_Boligsiden;requests;1566396959.129153;-0.11328005790710449;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=51&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;https://www.boligsiden.dk/propertyresult/getdata?searchId=b4fae611b9444fa88f6dd6cd5f39de8d&pageNumber=51&sortKey=12&sortDescending=false&displayTab=1&itemsPerPage=60;128177;200;True;
